,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
1955,2021S004604,23/03/2021,16:50:00,FCO. PI Y MARGALL / AVDA. NICETO ALCALA ZAMORA,5,HORTALEZA,Colisión lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,40.4846438331824,-3.64589103491482,N,
1956,2021S004655,23/03/2021,19:00:00,"CALL. PUERTO RICO, 15",15,CHAMARTÍN,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.45410540854595,-3.6743449433430295,N,
1957,2021S004692,24/03/2021,9:50:00,CALL. CAMPAÑA / CTRA. COLMENAR VIEJO,1,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Unknown,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.53042975714308,-3.7801451413907006,N,
1958,2021S004736,23/03/2021,19:00:00,"CALL. PALAS DE REY, 4",4,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Mujer,2.0,40.503898401913006,-3.6607531711738925,N,
1959,2021S004736,23/03/2021,19:00:00,"CALL. PALAS DE REY, 4",4,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Peatón,De 6  a  9 años,Hombre,14.0,40.503898401913006,-3.6607531711738925,N,
1960,2021S004752,25/03/2021,19:00:00,"IDB. PARQUE LINEAL DEL MANZANARES, 0",0,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,40.374522509331484,-3.683988472951731,N,
1961,2021S004775,25/03/2021,14:05:00,AVDA. CERRO MILANO / CALL. CAÑADA DEL SANTISIMO,631,VILLA DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,40.36297351225852,-3.584809188618026,N,
1962,2021S004777,25/03/2021,8:18:00,"PASEO. CASTELLANA, 156",156,CHAMARTÍN,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,40.45643995245396,-3.689607298932292,N,
1963,2021S004837,26/03/2021,21:00:00,"C/ CAPITAN BLANCO ARGIBAY, 192 (farola 77 parque )",192,TETUÁN,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,40.46809648029461,-3.707687472690462,N,
1964,2021S004858,26/03/2021,23:00:00,AVENIDA DE LOS POBLADOS CON AVENIDA DEL EURO,0,LATINA,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.38922101763178,-3.7689151090724455,N,
1965,2021S004896,27/03/2021,10:40:00,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,66,RETIRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,,40.40801361826992,-3.688858793311264,N,
1966,2021S005003,28/03/2021,15:20:00,LUGAR. CAÑADA REAL / CTRA. VALDEMINGOMEZ,0,VILLA DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,6.0,40.33689362583944,-3.6035618236867584,N,
1967,2021S005034,29/03/2021,8:30:00,AVDA. ENTREVIAS / CALL. MEJORANA,34,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Mujer,6.0,40.38548540480746,-3.671043907399989,N,
1968,2021S005038,28/03/2021,10:45:00,"RONDA. ATOCHA, 27",27,ARGANZUELA,Colisión lateral,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.40629163870535,-3.6974227015476004,N,
1969,2021S005113,30/03/2021,20:30:00,"CALL. COMUNEROS DE CASTILLA, 4",4,CARABANCHEL,Colisión frontal,,Bicicleta,Conductor,De 50 a 54 años,Hombre,,40.395806791166855,-3.7205356212274427,N,
1970,2021S005122,30/03/2021,22:38:00,PASEO. EDUARDO DATO / CALL. ZURBANO,17,CHAMBERÍ,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,40.43303743551943,-3.693073580098023,N,
1971,2021S005131,25/03/2021,8:35:00,"CALL. SERRANO, 74",74,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 40 a 44 años,Mujer,2.0,40.430680464698376,-3.6866926583804913,N,
1972,2021S005170,30/03/2021,22:45:00,"CALL. ANTEQUERA, 23",23,USERA,Caída,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,40.36831826070797,-3.691703221852127,N,
1973,2021S005174,31/03/2021,17:45:00,"CALL. IRUN, 1",1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Mujer,1.0,40.42273414320353,-3.7152794409875267,N,
1974,2021S005174,31/03/2021,17:45:00,"CALL. IRUN, 1",1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,40.42273414320353,-3.7152794409875267,N,
1975,2021S005189,31/03/2021,19:20:00,"CÑADA. REAL DE MERINAS, 64",64,VICÁLVARO,Colisión fronto-lateral,,Bicicleta,Conductor,Desconocido,Desconocido,,40.379827792793535,-3.5493199775448425,N,
1976,2021S005224,28/03/2021,12:47:00,CALL. ALBERTO DE PALACIO / AVDA. NICETO ALCALA ZAMORA,0,HORTALEZA,Colisión lateral,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,,40.48949369171952,-3.644813727094317,N,
1977,2021S005246,31/03/2021,19:05:00,CALL. SEVILLA / CALL. ARLABAN,4,CENTRO,Choque contra obstáculo fijo,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,40.41710661800465,-3.69994669513599,N,
1978,2021S005266,31/03/2021,17:00:00,"CALL. SEGOVIA, 49",49,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Mujer,1.0,40.413695994454145,-3.717999502059766,N,
1979,2021S005274,01/04/2021,22:20:00,CALL. ALCALA / AUTOV. M-30,251,CIUDAD LINEAL,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 18 a 20 años,Mujer,,40.43182068588731,-3.6595623580837917,N,
1980,2021S005303,27/03/2021,13:25:00,"CALL. FRANCISCO Y JACINTO ALCANTARA, 1",1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,40.42715549878278,-3.723273204480215,N,
1981,2021S005399,03/04/2021,16:20:00,"CALL. GRAN VIA, 80",80,CENTRO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,40.42334904135978,-3.7104527136152825,N,
1982,2021S005406,03/04/2021,19:55:00,"PASEO. ERMITA DEL SANTO, 16",16,LATINA,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,3.0,40.41135047039438,-3.723465555047334,N,
1983,2021S005460,03/04/2021,18:35:00,CALL. CASALARREINA / AVDA. DAROCA,29,VICÁLVARO,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,40.40805345927016,-3.6145644900485783,N,
1984,2021S005488,04/04/2021,13:25:00,"CALL. ATOCHA, 36",36,CENTRO,Colisión lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Mujer,7.0,40.413092823156234,-3.7008529590739077,N,
1985,2021S005489,04/04/2021,14:00:00,CALL. ARTURO SORIA / AUTOV. M-11,348,CIUDAD LINEAL,Caída,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,40.482656236137466,-3.664162485600494,N,
1986,2021S005496,03/04/2021,12:10:00,GTA. SIETE HERMANAS / PASEO. CASTAÑOS,0,MONCLOA-ARAVACA,Atropello a animal,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,40.41599122862442,-3.746114466482972,N,
1987,2021S005556,03/04/2021,16:45:00,CALL. SAN ANTONIO DE PADUA / CALL. ANTONIO SALVADOR,36,USERA,Colisión frontal,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.385722798110145,-3.701168275993204,N,
1988,2021S005574,06/04/2021,15:20:00,"CALL. PUERTO DE REINOSA, 15",15,VILLA DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,40.37926548484255,-3.616563961570686,N,
1989,2021S005629,06/04/2021,14:25:00,AVDA. LAS FUERZAS ARMADAS / AVDA. LAS FUERZAS ARMADAS,402,BARAJAS,Caída,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,40.48184013554923,-3.6139770777640834,N,
1990,2021S005632,06/04/2021,14:50:00,CALL. ARGANDA / PASEO. YESERIAS,50,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,40.39718962149296,-3.704344813191117,N,
1991,2021S005659,06/04/2021,16:35:00,"AVDA. PLANETARIO, 15",15,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 50 a 54 años,Mujer,5.0,40.39070170487777,-3.6852935016221617,N,
1992,2021S005675,06/04/2021,17:11:00,"AVDA. BURGOS, 109",109,FUENCARRAL-EL PARDO,Caída,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,40.49628249052986,-3.6670477393025607,N,
1993,2021S005729,08/04/2021,17:00:00,CALL. SANTA ENGRACIA / GTA. PINTOR SOROLLA,71,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,6.0,40.43458137888928,-3.698794059706455,N,
1994,2021S005729,08/04/2021,17:00:00,CALL. SANTA ENGRACIA / GTA. PINTOR SOROLLA,71,CHAMBERÍ,Atropello a persona,Clear,Bicicleta,Peatón,De 21 a 24 años,Hombre,14.0,40.43458137888928,-3.698794059706455,N,
1995,2021S005738,08/04/2021,20:00:00,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL,6,HORTALEZA,Colisión lateral,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,40.48409329065464,-3.6476467213362724,N,
1996,2021S005746,09/04/2021,6:45:00,AVDA. RAMON Y CAJAL / PLAZA. VIRGEN GUADALUPANA,1,CHAMARTÍN,Colisión fronto-lateral,Cloudy,Bicicleta,Conductor,De 30 a 34 años,Hombre,3.0,40.45179223992005,-3.677199097088639,N,
1997,2021S005791,08/04/2021,20:15:00,"CALL. FERNAN NUÑEZ, 19",19,CHAMARTÍN,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Mujer,7.0,40.456900797758536,-3.6694958435030642,N,
1998,2021S005852,20/03/2021,12:55:00,"ANILLO VERDE KM,58-CAMINO DE LA CAÑADA",0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Mujer,7.0,40.50689009670171,-3.6975854631304568,N,
1999,2021S005852,20/03/2021,12:55:00,"ANILLO VERDE KM,58-CAMINO DE LA CAÑADA",0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,40.50689009670171,-3.6975854631304568,N,
2000,2021S005943,10/04/2021,12:30:00,AVDA. MIGUEL DELIBES / CALL. ALTO DEL ESPARRAGAL,30,VICÁLVARO,Caída,Cloudy,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,40.406069817171186,-3.5628298535605216,N,
2001,2021S005954,10/04/2021,22:15:00,"CTRA. GARABITAS, 0",0,MONCLOA-ARAVACA,Caída,Heavy rain,Bicicleta,Conductor,Desconocido,Desconocido,,40.43292420019874,-3.760029827538022,N,
2002,2021S005961,08/04/2021,16:15:00,"AVDA. CARDENAL HERRERA ORIA, 76B",76B,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,40.49122324025908,-3.6886457813470073,N,
2003,2021S006007,12/04/2021,7:37:00,AVDA. CIUDAD DE BARCELONA / CALL. CATALINA SUAREZ,93,RETIRO,Atropello a persona,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,14.0,40.39994083827761,-3.6720385786590435,N,
2004,2021S006007,12/04/2021,7:37:00,AVDA. CIUDAD DE BARCELONA / CALL. CATALINA SUAREZ,93,RETIRO,Atropello a persona,Clear,Bicicleta,Peatón,De 45 a 49 años,Mujer,1.0,40.39994083827761,-3.6720385786590435,N,
2005,2021S006010,11/04/2021,17:00:00,"CALL. PRINCIPE DE VERGARA, 262",262,CHAMARTÍN,Alcance,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,14.0,40.45683776778781,-3.676745916089521,N,
2006,2021S006039,12/04/2021,18:35:00,CALL. JACINTO VERDAGUER / CALL. ANTONIO DE LEYVA,8,CARABANCHEL,Colisión frontal,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,40.39621022296749,-3.7149760514459094,N,
2007,2021S006064,12/04/2021,10:25:00,CALL. PADRE LLANOS / AVDA. ENTREVIAS,24,PUENTE DE VALLECAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,40.37479013883761,-3.6560672735609296,N,
2008,2021S006070,13/04/2021,10:25:00,"CALL. GRAN VIA, 56",56,CENTRO,Caída,Light rain,Bicicleta,Conductor,De 35 a 39 años,Mujer,,40.42143441436967,-3.707430696475512,N,
2009,2021S006107,13/04/2021,20:20:00,CALL. GUZMAN EL BUENO / CALL. FERNANDEZ DE LOS RIOS,59,CHAMBERÍ,Colisión lateral,Clear,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,40.4354452434063,-3.713266655417144,N,
2010,2021S006140,14/04/2021,16:45:00,"CALL. CONVENIO, 41",41,PUENTE DE VALLECAS,Alcance,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,40.3906087627614,-3.671761996876386,N,
2011,2021S006181,12/04/2021,10:40:00,"AVDA. LOS ROSALES, 408",408,VILLAVERDE,Caída,Clear,Bicicleta,Conductor,De 65 a 69 años,Hombre,2.0,40.32873294944182,-3.660411554208929,N,
2012,2021S006181,12/04/2021,10:40:00,"AVDA. LOS ROSALES, 408",408,VILLAVERDE,Caída,Clear,Bicicleta,Peatón,De 50 a 54 años,Mujer,14.0,40.32873294944182,-3.660411554208929,N,
2013,2021S006240,15/04/2021,12:30:00,"CALL. FINISTERRE, 29",29,FUENCARRAL-EL PARDO,Alcance,Unknown,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,40.47935777323497,-3.702828416317571,N,
2014,2021S006259,15/04/2021,20:30:00,PLAZA. DUQUE DE PASTRANA / CALL. SANTA MAGDALENA SOFIA,3,CHAMARTÍN,Caída,Light rain,Bicicleta,Conductor,De 35 a 39 años,Mujer,1.0,40.46786155533945,-3.6779691471861318,N,
2015,2021S006574,21/04/2021,12:00:00,PQUE. MADRID RIO / PNTE. REY,+00200E,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,1.0,40.4199111702086,-3.7224071478590495,N,
2016,2021S006603,21/04/2021,18:40:00,"AVDA. CIUDAD DE BARCELONA, 202",202,RETIRO,Atropello a persona,Cloudy,Bicicleta,Conductor,De 55 a 59 años,Hombre,14.0,40.40010784333434,-3.6729874425368876,N,
2017,2021S006603,21/04/2021,18:40:00,"AVDA. CIUDAD DE BARCELONA, 202",202,RETIRO,Atropello a persona,Cloudy,Bicicleta,Peatón,De 65 a 69 años,Mujer,7.0,40.40010784333434,-3.6729874425368876,N,
2018,2021S006667,22/04/2021,19:50:00,"PASEO. ERMITA DEL SANTO, 40",40,LATINA,Caída,Light rain,Bicicleta,Conductor,De 21 a 24 años,Mujer,7.0,40.408970730401826,-3.7241995345731636,N,
2019,2021S006709,23/04/2021,13:30:00,"CALL. GAZTAMBIDE, 23",23,CHAMBERÍ,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,40.43289021703338,-3.7157705671556096,N,
2020,2021S006724,23/04/2021,17:20:00,CALL. FRANCISCO LARGO CABALLERO / AVDA. INSTITUCION LIBRE DE ENSEÑANZA,15,CIUDAD LINEAL,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,3.0,40.423918698355074,-3.6305592075063338,N,
2021,2021S006803,24/04/2021,17:40:00,"CALL. JOSE PAULETE, 5",5,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,40.3942914661237,-3.657536149222037,N,
2022,2021S006807,22/04/2021,17:12:00,"PQUE. MADRID RIO, +00500E",+00500E,CARABANCHEL,Caída,Light rain,Bicicleta,Conductor,De 25 a 29 años,Hombre,,40.398241677580806,-3.713167175499905,N,
2023,2021S006807,22/04/2021,17:12:00,"PQUE. MADRID RIO, +00500E",+00500E,CARABANCHEL,Caída,Light rain,Bicicleta,Conductor,De 35 a 39 años,Mujer,,40.398241677580806,-3.713167175499905,N,
2024,2021S006837,24/04/2021,23:30:00,"CALL. SERRANO, 44",44,SALAMANCA,Caída,Light rain,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,40.42674917814667,-3.6873927687405677,N,
2025,2021S006873,24/04/2021,22:47:00,PASEO. ACACIAS / CALL. NOGALES,41,ARGANZUELA,Colisión múltiple,Heavy rain,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,40.40298232075841,-3.7093473937100616,N,
2026,2021S006876,24/04/2021,11:15:00,"METRO. RONDA DE LA COMUNICACION, 0",0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Mujer,14.0,40.51570789936794,-3.6627536477452494,N,
2027,2021S006876,24/04/2021,11:15:00,"METRO. RONDA DE LA COMUNICACION, 0",0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Mujer,6.0,40.51570789936794,-3.6627536477452494,N,
2028,2021S006894,25/04/2021,12:35:00,CALL. TINTOREROS -C/ CUCHILLEROS Y PUERTA CERRADA,4,CENTRO,Alcance,Light rain,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,40.41365279670075,-3.7077936601839943,N,
2029,2021S006899,24/04/2021,22:00:00,PASEO. MARCELINO CAMACHO / CALL. GENERAL RICARDOS,1,CARABANCHEL,Colisión fronto-lateral,,Bicicleta,Conductor,De 10 a 14 años,Hombre,,40.38475440858932,-3.7397618941004516,N,
2030,2021S006899,24/04/2021,22:00:00,PASEO. MARCELINO CAMACHO / CALL. GENERAL RICARDOS,1,CARABANCHEL,Colisión fronto-lateral,,Bicicleta,Pasajero,De 10 a 14 años,Hombre,,40.38475440858932,-3.7397618941004516,N,
2031,2021S007017,26/04/2021,18:30:00,CALL. PLAYA DE LA CALETA / CALL. VALHONDO,6,BARAJAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,40.47256600979767,-3.5908527207453593,N,
2032,2021S007050,27/04/2021,15:05:00,CALL. CERILLERAS / AVDA. POBLADOS,4,CARABANCHEL,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,40.37255168959688,-3.727849431436177,N,
2033,2021S007058,27/04/2021,15:30:00,AVDA. POBLADOS / CALL. DOBLA,94,CARABANCHEL,Colisión lateral,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,2.0,40.37334021415469,-3.7401763151946534,N,
2034,2021S007119,27/04/2021,23:00:00,"CALL. BRAVO MURILLO, 137",137,TETUÁN,Alcance,Heavy rain,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,40.450330473394715,-3.703664627933764,N,
2035,2021S007136,28/04/2021,19:10:00,"CALL. CARLOS MARTIN ALVAREZ, 2",2,PUENTE DE VALLECAS,Caída,Clear,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,40.39176821916033,-3.6616548453223547,N,
2036,2021S007177,29/04/2021,11:00:00,CALL. ARTURO SORIA / CUSTA. SAGRADO CORAZON,251,CIUDAD LINEAL,Atropello a persona,Cloudy,Bicicleta,Conductor,De 35 a 39 años,Hombre,14.0,40.466690966415776,-3.666218771107374,N,
2037,2021S007177,29/04/2021,11:00:00,CALL. ARTURO SORIA / CUSTA. SAGRADO CORAZON,251,CIUDAD LINEAL,Atropello a persona,Cloudy,Bicicleta,Peatón,De 65 a 69 años,Hombre,3.0,40.466690966415776,-3.666218771107374,N,
2038,2021S007182,28/04/2021,20:15:00,CMNO. VIEJO DE VICALVARO / AVDA. DAROCA,7,VICÁLVARO,Caída,Cloudy,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,40.40544727069626,-3.61619716973804,N,
2039,2021S007197,29/04/2021,17:20:00,"CALL. CHIQUINQUIRA, 60",60,HORTALEZA,Caída,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,1.0,40.47112242851273,-3.6319619382753827,N,
2040,2021S007285,30/04/2021,18:35:00,CALL. CONDESA DE VENADITO / CALL. MARTINEZ VILLERGAS,7,CIUDAD LINEAL,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 40 a 44 años,Mujer,3.0,40.44509467145589,-3.6529604369428985,N,
2041,2021S007365,01/05/2021,18:50:00,AVDA. VALDEMARIN / CMNO. LAVADERO,100E,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,40.470179102445,-3.784605839338797,N,
2042,2021S007427,02/05/2021,10:40:00,"PQUE. MADRID RIO, SENDA CICLABLE  PK 6.400",+00500I,ARGANZUELA,Caída,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,40.399142257718225,-3.711875148968538,N,
2043,2021S007427,02/05/2021,10:40:00,"PQUE. MADRID RIO, SENDA CICLABLE  PK 6.400",+00500I,ARGANZUELA,Caída,Clear,Bicicleta,Peatón,De 18 a 20 años,Mujer,14.0,40.399142257718225,-3.711875148968538,N,
2044,2021S007454,02/05/2021,22:10:00,"CALL. DOCTOR ESQUERDO, 47",47,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,1.0,40.42313382529689,-3.6685782588978904,N,
2045,2021S007478,02/05/2021,11:00:00,CALL. AFUERAS A VALVERDE / CALL. ISLA DE RODAS,1,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.49886620796067,-3.686803145165685,N,
2046,2021S007563,03/05/2021,17:30:00,"PISTA. CRISTO DE EL PARDO, 17",17,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,40.520701122173435,-3.7941204450064934,N,
2047,2021S007566,04/05/2021,20:40:00,"CALL. AZUCENAS, 2",2,TETUÁN,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Mujer,,40.46308840120356,-3.6972358008653043,N,
2048,2021S007583,04/05/2021,13:20:00,"CALL. LOS YEBENES, 6",6,LATINA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,40.39744325471046,-3.7553791836430066,N,
2049,2021S007593,05/05/2021,12:20:00,CALL. ALHAMBRA / CALL. CUART DE POBLET,2,LATINA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 55 a 59 años,Hombre,3.0,40.4043182880852,-3.744244241980655,N,
2050,2021S007611,05/05/2021,16:40:00,CALL. VICENTE BLASCO IBAÑEZ / CALL. ENRIQUE AZCOAGA,82,HORTALEZA,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 15 a 17 años,Hombre,3.0,40.49962968486209,-3.650642153668826,N,
2051,2021S007645,05/05/2021,13:15:00,CALL. MANUEL AGUILAR MUÑOZ / PASEO. ALAMEDA DE OSUNA,15,BARAJAS,Colisión frontal,Clear,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,40.45899921970394,-3.589291511558584,N,
2052,2021S007727,07/05/2021,15:55:00,PLAZA. SAN JUAN DE LA CRUZ / CALL. ZURBANO,2,CHAMBERÍ,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,3.0,40.44109874113419,-3.693472605092221,N,
2053,2021S007918,09/05/2021,11:00:00,AVDA. MIGUEL HERNANDEZ / CALL. TORREMOLINOS,11,PUENTE DE VALLECAS,Caída,Cloudy,Bicicleta,Conductor,De 60 a 64 años,Hombre,2.0,40.38852465858377,-3.6344746538659978,N,
2054,2021S007930,09/05/2021,15:55:00,"AVDA. CAMILO JOSE CELA, 29",29,SALAMANCA,Caída,Light rain,Bicicleta,Conductor,De 30 a 34 años,Mujer,7.0,40.4382452641347,-3.6683360091675405,N,
2055,2021S007953,09/05/2021,20:15:00,"CALL. ALCALA, 211",211,SALAMANCA,Alcance,Clear,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,40.42939708104828,-3.666426390752761,N,
2056,2021S007960,09/05/2021,22:52:00,"CALL. SANTA ENGRACIA, 80",80,CHAMBERÍ,Alcance,Clear,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,40.437396060106835,-3.699599255996654,N,
2057,2021S007983,09/05/2021,13:05:00,"CALL. MAYORAZGO DE DUARTE, 40",40,VICÁLVARO,Caída,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,2.0,40.406936147426,-3.5466591552796194,N,
2058,2021S007989,04/05/2021,23:29:00,CALL. JOSE ANTONIO NOVAIS / CALL. RAMIRO DE MAEZTU,1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Mujer,14.0,40.44621450153845,-3.7255875492330195,N,
2059,2021S007989,04/05/2021,23:29:00,CALL. JOSE ANTONIO NOVAIS / CALL. RAMIRO DE MAEZTU,1,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Mujer,3.0,40.44621450153845,-3.7255875492330195,N,
2060,2021S008016,10/05/2021,18:10:00,"PLAZA. MANUEL BECERRA, 6",6,SALAMANCA,Caída,Clear,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,40.42849689380832,-3.6694677963812037,N,
2061,2021S008025,08/05/2021,12:05:00,AVDA. LOS ROSALES / AUTOV. M-40,19,USERA,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,40.36718411062974,-3.6904957742394973,N,
2062,2021S008075,08/05/2021,21:50:00,"CALL. MARCELO USERA, 131",131,USERA,Alcance,Clear,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,40.38524082782797,-3.710464387618551,N,
2063,2021S008088,11/05/2021,14:30:00,GTA. QUEVEDO / CALL. ARAPILES,2,CHAMBERÍ,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 70 a 74 años,Hombre,2.0,40.433297931468296,-3.7047490291896787,N,
2064,2021S008110,07/05/2021,12:50:00,"CMNO. PRINCIPE, 2",2,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 21 a 24 años,Mujer,2.0,40.42146859138881,-3.7357455200148544,N,
2065,2021S008139,11/05/2021,21:10:00,"CALL. GOLONDRINA, 52",52,MONCLOA-ARAVACA,Caída,Clear,Bicicleta,Conductor,De 10 a 14 años,Hombre,6.0,40.450724611166386,-3.7852598606229324,N,
2066,2021S008192,12/05/2021,13:50:00,"CALL. ALMAGRO, 21",21,CHAMBERÍ,Colisión lateral,Clear,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,40.431117780510256,-3.6925495178672025,N,
2067,2021S008264,14/05/2021,10:21:00,"AVDA. MANUEL FRAGA IRIBARNE / GTA. ANTONIO CHENEL ""ANTOÑETE""",35,BARAJAS,Colisión fronto-lateral,Clear,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,40.48831245222197,-3.6087815030631623,N,
